user_id,timestamp,subject,duration,focus,notes
31,2025-04-14 11:00:00,Chemistry,0.8,0,Completed practice problems
31,2025-04-14 17:00:00,Computer Science,2.4,3,Focused on weak areas
31,2025-04-15 18:00:00,Chemistry,3.6,5,Summarized key points
31,2025-04-16 09:00:00,Chemistry,1.6,0,Summarized key points
32,2025-01-01 07:00:00,Math,1.3,0,Reviewed chapter 3
32,2025-01-02 07:00:00,Economics,0.7,5,Quick revision
32,2025-01-03 05:00:00,Chemistry,1.8,4,Summarized key points
32,2025-01-05 01:00:00,Math,2.6,1,Quick revision
32,2025-01-06 14:00:00,Economics,0.9,2,Focused on weak areas
32,2025-01-07 01:00:00,Computer Science,2.8,4,Summarized key points
32,2025-01-09 00:00:00,Biology,0.6,5,Completed practice problems
32,2025-01-09 19:00:00,Biology,2.2,2,Focused on weak areas
32,2025-01-11 07:00:00,Physics,1.3,5,Watched tutorial videos
32,2025-01-12 08:00:00,Chemistry,0.6,4,Reviewed chapter 3
32,2025-01-13 20:00:00,Biology,3.4,3,Quick revision
32,2025-01-14 00:00:00,Math,3.9,4,Watched tutorial videos
32,2025-01-15 05:00:00,Chemistry,2.4,3,Completed practice problems
32,2025-01-15 11:00:00,Computer Science,3.9,3,Quick revision
32,2025-01-16 19:00:00,Biology,1.2,3,Completed practice problems
32,2025-01-18 14:00:00,Economics,3.4,3,Watched tutorial videos
32,2025-01-19 13:00:00,Biology,3.3,2,Summarized key points
32,2025-01-20 13:00:00,Computer Science,2.4,4,Summarized key points
32,2025-01-21 08:00:00,Economics,1.0,2,Watched tutorial videos
32,2025-01-23 01:00:00,Computer Science,0.9,5,Focused on weak areas
32,2025-01-23 19:00:00,Physics,2.8,0,Summarized key points
32,2025-01-24 16:00:00,Chemistry,3.4,0,Focused on weak areas
32,2025-01-26 15:00:00,Physics,2.3,0,Summarized key points
32,2025-01-28 02:00:00,Biology,3.5,0,Reviewed chapter 3
32,2025-01-28 11:00:00,Physics,1.3,4,Summarized key points
32,2025-01-29 17:00:00,Economics,2.8,3,Completed practice problems
32,2025-01-30 17:00:00,Math,1.0,5,Quick revision
32,2025-01-31 19:00:00,Physics,1.9,3,Focused on weak areas
32,2025-02-01 12:00:00,Computer Science,3.1,1,Quick revision
32,2025-02-02 11:00:00,Physics,2.3,5,Reviewed chapter 3
32,2025-02-04 02:00:00,Physics,0.5,4,Summarized key points
32,2025-02-05 02:00:00,Biology,0.7,0,Watched tutorial videos
32,2025-02-06 00:00:00,Math,2.2,2,Focused on weak areas
32,2025-02-06 18:00:00,Economics,0.7,3,Summarized key points
32,2025-02-08 08:00:00,Economics,2.1,1,Reviewed chapter 3
32,2025-02-09 05:00:00,Physics,3.7,0,Watched tutorial videos
32,2025-02-09 19:00:00,Biology,3.4,4,Completed practice problems
32,2025-02-11 15:00:00,Biology,3.0,4,Focused on weak areas
32,2025-02-11 17:00:00,Computer Science,3.2,4,Quick revision
32,2025-02-12 05:00:00,Biology,1.6,5,Completed practice problems
32,2025-02-14 02:00:00,Physics,2.3,3,Completed practice problems
32,2025-02-15 02:00:00,Biology,4.0,2,Watched tutorial videos
32,2025-02-15 18:00:00,Chemistry,1.3,4,Watched tutorial videos
32,2025-02-16 03:00:00,Physics,3.7,2,Focused on weak areas
32,2025-02-17 06:00:00,Chemistry,3.3,4,Completed practice problems
32,2025-02-18 20:00:00,Math,0.6,3,Watched tutorial videos
32,2025-02-20 04:00:00,Biology,2.4,1,Watched tutorial videos
32,2025-02-21 14:00:00,Biology,2.5,1,Summarized key points
32,2025-02-23 12:00:00,Physics,1.2,4,Focused on weak areas
32,2025-02-23 16:00:00,Computer Science,0.8,5,Watched tutorial videos
32,2025-02-25 03:00:00,Math,2.7,1,Summarized key points
32,2025-02-26 18:00:00,Economics,2.7,2,Quick revision
32,2025-02-27 23:00:00,Computer Science,2.4,3,Summarized key points
32,2025-03-01 00:00:00,Biology,2.0,5,Completed practice problems
32,2025-03-02 06:00:00,Biology,1.7,4,Watched tutorial videos
32,2025-03-03 15:00:00,Economics,1.3,0,Summarized key points
32,2025-03-04 08:00:00,Computer Science,2.8,3,Focused on weak areas
32,2025-03-04 13:00:00,Economics,1.2,3,Completed practice problems
32,2025-03-05 22:00:00,Physics,1.2,4,Focused on weak areas
32,2025-03-07 17:00:00,Chemistry,0.8,3,Completed practice problems
32,2025-03-08 04:00:00,Math,1.9,4,Watched tutorial videos
32,2025-03-10 01:00:00,Economics,3.4,2,Focused on weak areas
32,2025-03-11 11:00:00,Chemistry,2.2,3,Quick revision
32,2025-03-13 01:00:00,Chemistry,0.8,4,Quick revision
32,2025-03-13 14:00:00,Math,3.2,1,Reviewed chapter 3
32,2025-03-13 18:00:00,Physics,1.5,0,Focused on weak areas
32,2025-03-14 03:00:00,Economics,3.3,3,Watched tutorial videos
32,2025-03-15 04:00:00,Chemistry,2.7,4,Summarized key points
32,2025-03-15 06:00:00,Physics,1.0,2,Focused on weak areas
32,2025-03-16 15:00:00,Biology,3.9,2,Completed practice problems
32,2025-03-17 07:00:00,Biology,1.4,5,Completed practice problems
32,2025-03-18 19:00:00,Biology,1.3,4,Completed practice problems
32,2025-03-19 06:00:00,Biology,3.4,0,Quick revision
32,2025-03-20 02:00:00,Biology,2.7,3,Completed practice problems
32,2025-03-21 14:00:00,Computer Science,2.8,2,Focused on weak areas
32,2025-03-22 17:00:00,Math,3.5,0,Quick revision
32,2025-03-23 06:00:00,Economics,3.3,5,Completed practice problems
32,2025-03-24 20:00:00,Computer Science,1.7,4,Reviewed chapter 3
32,2025-03-24 22:00:00,Computer Science,2.0,1,Focused on weak areas
32,2025-03-25 20:00:00,Physics,2.5,2,Summarized key points
32,2025-03-26 19:00:00,Math,1.9,0,Summarized key points
32,2025-03-27 21:00:00,Biology,3.7,3,Quick revision
32,2025-03-29 19:00:00,Biology,1.0,2,Completed practice problems
32,2025-03-30 20:00:00,Economics,3.1,3,Watched tutorial videos
32,2025-03-31 10:00:00,Physics,2.2,4,Quick revision
32,2025-03-31 11:00:00,Biology,3.3,0,Focused on weak areas
32,2025-04-01 08:00:00,Computer Science,3.0,0,Summarized key points
32,2025-04-02 21:00:00,Computer Science,3.6,1,Focused on weak areas
32,2025-04-02 22:00:00,Math,3.2,0,Quick revision
32,2025-04-03 20:00:00,Economics,1.5,0,Completed practice problems
32,2025-04-05 19:00:00,Computer Science,3.0,1,Reviewed chapter 3
32,2025-04-06 16:00:00,Physics,3.3,1,Completed practice problems
32,2025-04-08 12:00:00,Physics,4.0,0,Watched tutorial videos
32,2025-04-10 08:00:00,Chemistry,0.7,4,Reviewed chapter 3
32,2025-04-11 22:00:00,Physics,0.5,5,Quick revision
32,2025-04-12 09:00:00,Economics,0.8,3,Reviewed chapter 3
32,2025-04-13 00:00:00,Economics,2.4,5,Watched tutorial videos
32,2025-04-13 11:00:00,Chemistry,3.2,4,Completed practice problems
32,2025-04-14 22:00:00,Chemistry,2.9,2,Reviewed chapter 3
32,2025-04-15 21:00:00,Economics,4.0,5,Reviewed chapter 3
33,2025-01-02 21:00:00,Biology,1.8,2,Reviewed chapter 3
33,2025-01-03 15:00:00,Biology,2.6,2,Watched tutorial videos
33,2025-01-03 16:00:00,Economics,3.5,4,Completed practice problems
33,2025-01-04 08:00:00,Computer Science,3.6,0,Focused on weak areas
33,2025-01-05 06:00:00,Chemistry,2.1,5,Summarized key points
33,2025-01-06 20:00:00,Math,2.6,0,Watched tutorial videos
33,2025-01-07 02:00:00,Economics,3.0,1,Reviewed chapter 3
33,2025-01-08 21:00:00,Biology,0.6,1,Reviewed chapter 3
33,2025-01-09 23:00:00,Economics,0.7,1,Quick revision
33,2025-01-11 02:00:00,Chemistry,2.3,5,Focused on weak areas
33,2025-01-11 10:00:00,Physics,3.1,5,Reviewed chapter 3
33,2025-01-12 14:00:00,Chemistry,1.7,2,Summarized key points
33,2025-01-14 12:00:00,Computer Science,2.0,5,Focused on weak areas
33,2025-01-16 02:00:00,Biology,2.8,0,Reviewed chapter 3
33,2025-01-17 22:00:00,Biology,3.6,0,Quick revision
33,2025-01-18 23:00:00,Biology,1.4,2,Completed practice problems
33,2025-01-20 09:00:00,Economics,1.5,2,Quick revision
33,2025-01-21 20:00:00,Computer Science,2.3,0,Summarized key points
33,2025-01-22 07:00:00,Computer Science,3.1,4,Completed practice problems
33,2025-01-23 22:00:00,Physics,0.6,5,Focused on weak areas
33,2025-01-24 09:00:00,Physics,1.7,1,Quick revision
33,2025-01-24 22:00:00,Math,2.0,2,Reviewed chapter 3
33,2025-01-25 13:00:00,Biology,0.8,1,Completed practice problems
33,2025-01-26 22:00:00,Chemistry,3.1,4,Quick revision
33,2025-01-27 01:00:00,Math,1.9,0,Focused on weak areas
33,2025-01-28 08:00:00,Computer Science,1.8,4,Quick revision
33,2025-01-28 15:00:00,Chemistry,3.0,4,Focused on weak areas
33,2025-01-30 04:00:00,Economics,3.4,3,Quick revision
33,2025-01-31 23:00:00,Physics,1.8,1,Quick revision
33,2025-02-01 21:00:00,Computer Science,0.6,1,Summarized key points
33,2025-02-03 14:00:00,Math,3.2,4,Focused on weak areas
33,2025-02-05 06:00:00,Physics,3.0,1,Reviewed chapter 3
33,2025-02-05 13:00:00,Computer Science,1.9,4,Completed practice problems
33,2025-02-06 20:00:00,Physics,2.5,0,Quick revision
33,2025-02-07 06:00:00,Physics,1.3,1,Reviewed chapter 3
33,2025-02-07 21:00:00,Physics,2.1,4,Completed practice problems
33,2025-02-09 06:00:00,Computer Science,3.4,1,Reviewed chapter 3
33,2025-02-09 08:00:00,Chemistry,2.6,3,Watched tutorial videos
33,2025-02-10 07:00:00,Computer Science,2.6,1,Completed practice problems
33,2025-02-11 08:00:00,Biology,3.4,5,Focused on weak areas
33,2025-02-13 03:00:00,Physics,2.8,2,Summarized key points
33,2025-02-13 22:00:00,Math,2.3,5,Completed practice problems
33,2025-02-15 18:00:00,Computer Science,3.7,3,Summarized key points
33,2025-02-17 15:00:00,Math,1.3,4,Reviewed chapter 3
33,2025-02-17 23:00:00,Physics,3.5,0,Completed practice problems
33,2025-02-19 19:00:00,Physics,1.3,4,Quick revision
33,2025-02-19 21:00:00,Computer Science,1.0,0,Summarized key points
33,2025-02-21 08:00:00,Computer Science,2.1,0,Summarized key points
33,2025-02-21 14:00:00,Computer Science,2.9,4,Watched tutorial videos
33,2025-02-21 17:00:00,Economics,0.5,5,Quick revision
33,2025-02-23 03:00:00,Physics,0.8,3,Quick revision
33,2025-02-24 11:00:00,Biology,3.0,3,Completed practice problems
33,2025-02-25 20:00:00,Math,3.5,3,Focused on weak areas
33,2025-02-26 16:00:00,Biology,1.7,2,Completed practice problems
33,2025-02-28 15:00:00,Economics,2.4,4,Focused on weak areas
33,2025-03-02 00:00:00,Computer Science,3.6,1,Watched tutorial videos
33,2025-03-03 21:00:00,Economics,1.2,3,Watched tutorial videos
33,2025-03-04 15:00:00,Computer Science,1.8,5,Summarized key points
33,2025-03-06 10:00:00,Biology,1.6,5,Focused on weak areas
33,2025-03-08 09:00:00,Computer Science,2.2,3,Completed practice problems
33,2025-03-10 08:00:00,Math,3.6,4,Completed practice problems
33,2025-03-11 18:00:00,Physics,2.6,3,Focused on weak areas
33,2025-03-13 08:00:00,Biology,1.8,3,Summarized key points
33,2025-03-14 23:00:00,Math,1.3,5,Completed practice problems
33,2025-03-15 19:00:00,Chemistry,0.9,1,Reviewed chapter 3
33,2025-03-16 23:00:00,Math,3.8,0,Watched tutorial videos
33,2025-03-18 08:00:00,Chemistry,0.9,2,Reviewed chapter 3
33,2025-03-20 06:00:00,Math,3.7,2,Quick revision
33,2025-03-21 03:00:00,Math,3.2,1,Reviewed chapter 3
33,2025-03-21 13:00:00,Chemistry,2.4,3,Completed practice problems
33,2025-03-22 09:00:00,Chemistry,2.1,1,Reviewed chapter 3
33,2025-03-22 16:00:00,Biology,2.2,5,Reviewed chapter 3
33,2025-03-23 23:00:00,Computer Science,1.2,5,Reviewed chapter 3
33,2025-03-25 21:00:00,Biology,3.3,5,Summarized key points
33,2025-03-26 22:00:00,Computer Science,3.9,3,Quick revision
33,2025-03-27 14:00:00,Computer Science,3.7,1,Focused on weak areas
33,2025-03-27 20:00:00,Chemistry,3.5,5,Quick revision
33,2025-03-28 04:00:00,Economics,3.4,4,Summarized key points
33,2025-03-28 09:00:00,Math,1.5,5,Summarized key points
33,2025-03-28 11:00:00,Computer Science,1.6,2,Focused on weak areas
33,2025-03-30 10:00:00,Physics,2.9,1,Summarized key points
33,2025-03-30 12:00:00,Physics,2.1,3,Watched tutorial videos
33,2025-03-31 14:00:00,Physics,3.5,0,Completed practice problems
33,2025-04-01 11:00:00,Physics,1.1,1,Quick revision
33,2025-04-02 02:00:00,Economics,2.8,2,Quick revision
33,2025-04-02 06:00:00,Math,3.2,4,Summarized key points
33,2025-04-02 13:00:00,Chemistry,0.9,3,Completed practice problems
33,2025-04-04 06:00:00,Economics,0.9,1,Watched tutorial videos
33,2025-04-05 08:00:00,Physics,1.8,4,Quick revision
33,2025-04-05 13:00:00,Math,3.3,4,Quick revision
33,2025-04-06 13:00:00,Economics,3.5,4,Quick revision
33,2025-04-06 23:00:00,Math,1.4,2,Focused on weak areas
33,2025-04-07 14:00:00,Computer Science,1.9,4,Focused on weak areas
33,2025-04-08 03:00:00,Math,3.9,4,Quick revision
33,2025-04-08 16:00:00,Economics,2.6,0,Reviewed chapter 3
33,2025-04-08 18:00:00,Chemistry,2.7,0,Focused on weak areas
33,2025-04-08 22:00:00,Physics,2.2,0,Summarized key points
33,2025-04-10 21:00:00,Physics,1.0,1,Quick revision
33,2025-04-12 16:00:00,Computer Science,0.6,0,Quick revision
33,2025-04-13 22:00:00,Biology,3.0,4,Reviewed chapter 3
34,2025-01-02 13:00:00,Computer Science,3.7,2,Watched tutorial videos
34,2025-01-02 20:00:00,Math,3.1,5,Completed practice problems
34,2025-01-03 17:00:00,Computer Science,0.7,3,Quick revision
34,2025-01-04 13:00:00,Biology,3.0,3,Reviewed chapter 3
34,2025-01-06 04:00:00,Chemistry,0.5,4,Completed practice problems
34,2025-01-06 08:00:00,Math,1.7,1,Quick revision
34,2025-01-06 15:00:00,Physics,3.0,5,Quick revision
34,2025-01-08 10:00:00,Chemistry,1.9,4,Quick revision
34,2025-01-09 18:00:00,Computer Science,3.7,4,Reviewed chapter 3
34,2025-01-10 22:00:00,Chemistry,3.7,5,Reviewed chapter 3
34,2025-01-12 10:00:00,Math,2.4,5,Summarized key points
34,2025-01-13 06:00:00,Biology,1.4,0,Focused on weak areas
34,2025-01-14 07:00:00,Chemistry,2.1,5,Reviewed chapter 3
34,2025-01-15 06:00:00,Biology,2.5,4,Completed practice problems
34,2025-01-16 00:00:00,Biology,2.6,4,Summarized key points
34,2025-01-17 15:00:00,Economics,3.9,0,Quick revision
34,2025-01-17 20:00:00,Economics,3.2,4,Completed practice problems
34,2025-01-19 09:00:00,Economics,0.8,1,Quick revision
34,2025-01-20 12:00:00,Chemistry,2.8,5,Quick revision
34,2025-01-21 15:00:00,Physics,3.1,2,Summarized key points
34,2025-01-23 00:00:00,Physics,3.9,4,Focused on weak areas
34,2025-01-24 03:00:00,Math,3.2,5,Completed practice problems
34,2025-01-25 15:00:00,Computer Science,2.8,3,Quick revision
34,2025-01-26 16:00:00,Economics,3.0,5,Completed practice problems
34,2025-01-27 06:00:00,Biology,3.5,0,Quick revision
34,2025-01-27 15:00:00,Physics,3.7,0,Reviewed chapter 3
34,2025-01-29 09:00:00,Biology,1.2,1,Completed practice problems
34,2025-01-29 12:00:00,Economics,2.9,1,Watched tutorial videos
34,2025-01-30 20:00:00,Computer Science,1.7,2,Summarized key points
34,2025-02-01 03:00:00,Economics,2.2,2,Reviewed chapter 3
34,2025-02-01 20:00:00,Economics,0.9,1,Quick revision
34,2025-02-02 18:00:00,Chemistry,1.8,5,Focused on weak areas
34,2025-02-03 11:00:00,Math,1.7,5,Focused on weak areas
34,2025-02-04 10:00:00,Math,3.3,0,Focused on weak areas
34,2025-02-05 07:00:00,Physics,1.4,4,Completed practice problems
34,2025-02-06 02:00:00,Economics,3.3,3,Reviewed chapter 3
34,2025-02-07 15:00:00,Biology,2.5,5,Reviewed chapter 3
34,2025-02-07 17:00:00,Computer Science,3.3,3,Reviewed chapter 3
34,2025-02-08 05:00:00,Economics,1.3,3,Quick revision
34,2025-02-09 04:00:00,Physics,1.4,0,Quick revision
34,2025-02-10 23:00:00,Computer Science,1.6,0,Completed practice problems
34,2025-02-11 14:00:00,Chemistry,1.5,3,Completed practice problems
34,2025-02-11 16:00:00,Chemistry,1.9,1,Completed practice problems
34,2025-02-12 02:00:00,Chemistry,3.2,3,Summarized key points
34,2025-02-12 09:00:00,Economics,0.5,3,Quick revision
34,2025-02-13 22:00:00,Economics,3.5,3,Focused on weak areas
34,2025-02-15 06:00:00,Biology,2.7,4,Reviewed chapter 3
34,2025-02-16 20:00:00,Math,3.8,5,Reviewed chapter 3
34,2025-02-18 10:00:00,Biology,2.2,3,Completed practice problems
34,2025-02-20 08:00:00,Biology,3.7,4,Reviewed chapter 3
34,2025-02-22 05:00:00,Economics,0.8,0,Quick revision
34,2025-02-23 22:00:00,Math,2.0,2,Watched tutorial videos
34,2025-02-24 15:00:00,Computer Science,2.3,5,Focused on weak areas
34,2025-02-25 20:00:00,Physics,1.7,3,Completed practice problems
34,2025-02-26 04:00:00,Physics,1.9,4,Quick revision
34,2025-02-26 11:00:00,Biology,1.3,2,Summarized key points
34,2025-02-27 00:00:00,Math,2.1,3,Reviewed chapter 3
34,2025-02-28 19:00:00,Economics,3.4,0,Watched tutorial videos
34,2025-03-02 17:00:00,Economics,1.3,0,Quick revision
34,2025-03-04 13:00:00,Chemistry,3.7,3,Watched tutorial videos
34,2025-03-06 10:00:00,Biology,2.9,3,Completed practice problems
34,2025-03-07 06:00:00,Physics,2.8,4,Reviewed chapter 3
34,2025-03-07 19:00:00,Computer Science,2.4,5,Quick revision
34,2025-03-08 15:00:00,Economics,3.6,3,Focused on weak areas
34,2025-03-09 11:00:00,Math,1.8,1,Summarized key points
34,2025-03-10 12:00:00,Biology,3.2,2,Quick revision
34,2025-03-11 04:00:00,Computer Science,2.9,3,Summarized key points
34,2025-03-11 10:00:00,Computer Science,1.8,3,Reviewed chapter 3
34,2025-03-12 20:00:00,Chemistry,2.6,5,Quick revision
34,2025-03-13 08:00:00,Economics,2.1,2,Focused on weak areas
34,2025-03-13 22:00:00,Computer Science,3.6,3,Quick revision
34,2025-03-15 11:00:00,Economics,2.8,3,Watched tutorial videos
34,2025-03-16 03:00:00,Biology,0.7,0,Watched tutorial videos
34,2025-03-17 13:00:00,Computer Science,3.6,1,Summarized key points
34,2025-03-18 10:00:00,Economics,1.2,0,Summarized key points
34,2025-03-19 21:00:00,Computer Science,1.1,5,Reviewed chapter 3
34,2025-03-21 19:00:00,Computer Science,1.3,5,Summarized key points
34,2025-03-22 23:00:00,Computer Science,1.3,0,Summarized key points
34,2025-03-24 00:00:00,Economics,3.0,5,Reviewed chapter 3
34,2025-03-24 06:00:00,Computer Science,1.8,3,Focused on weak areas
34,2025-03-25 21:00:00,Economics,2.8,2,Watched tutorial videos
34,2025-03-27 09:00:00,Math,1.6,2,Focused on weak areas
34,2025-03-28 02:00:00,Economics,3.4,3,Focused on weak areas
34,2025-03-29 23:00:00,Physics,2.0,4,Watched tutorial videos
34,2025-03-31 21:00:00,Computer Science,3.5,1,Watched tutorial videos
34,2025-03-31 22:00:00,Economics,1.6,5,Watched tutorial videos
34,2025-04-02 10:00:00,Computer Science,1.9,1,Completed practice problems
34,2025-04-02 21:00:00,Computer Science,3.5,4,Watched tutorial videos
34,2025-04-04 00:00:00,Economics,2.2,5,Quick revision
34,2025-04-05 20:00:00,Computer Science,1.2,4,Reviewed chapter 3
34,2025-04-07 08:00:00,Economics,2.4,1,Reviewed chapter 3
34,2025-04-08 08:00:00,Economics,3.1,4,Watched tutorial videos
34,2025-04-08 09:00:00,Physics,3.4,5,Summarized key points
34,2025-04-10 00:00:00,Math,0.9,2,Completed practice problems
34,2025-04-10 02:00:00,Biology,1.1,1,Completed practice problems
34,2025-04-10 15:00:00,Computer Science,2.6,5,Focused on weak areas
34,2025-04-11 16:00:00,Math,2.8,5,Completed practice problems
34,2025-04-11 23:00:00,Chemistry,1.4,3,Summarized key points
34,2025-04-12 00:00:00,Math,1.0,0,Summarized key points
34,2025-04-12 08:00:00,Physics,0.5,2,Focused on weak areas
35,2025-01-01 04:00:00,Physics,2.4,5,Summarized key points
35,2025-01-02 16:00:00,Computer Science,3.8,1,Watched tutorial videos
35,2025-01-03 06:00:00,Math,2.3,4,Quick revision
35,2025-01-04 00:00:00,Physics,3.7,0,Reviewed chapter 3
35,2025-01-05 02:00:00,Physics,3.6,5,Summarized key points
35,2025-01-06 10:00:00,Computer Science,3.6,0,Quick revision
35,2025-01-07 19:00:00,Physics,4.0,5,Watched tutorial videos
35,2025-01-08 00:00:00,Economics,1.6,1,Quick revision
35,2025-01-09 15:00:00,Computer Science,2.0,5,Focused on weak areas
35,2025-01-09 21:00:00,Computer Science,3.3,4,Reviewed chapter 3
35,2025-01-10 11:00:00,Physics,0.7,2,Focused on weak areas
35,2025-01-12 04:00:00,Biology,1.9,5,Watched tutorial videos
35,2025-01-12 11:00:00,Biology,3.4,0,Quick revision
35,2025-01-14 04:00:00,Computer Science,2.5,5,Focused on weak areas
35,2025-01-15 23:00:00,Biology,1.6,4,Quick revision
35,2025-01-17 22:00:00,Economics,3.1,5,Summarized key points
35,2025-01-18 06:00:00,Chemistry,1.0,2,Quick revision
35,2025-01-18 11:00:00,Economics,0.8,3,Quick revision
35,2025-01-18 15:00:00,Biology,2.2,5,Quick revision
35,2025-01-18 18:00:00,Economics,0.6,2,Quick revision
35,2025-01-19 02:00:00,Computer Science,0.8,3,Completed practice problems
35,2025-01-19 06:00:00,Physics,0.6,1,Summarized key points
35,2025-01-19 10:00:00,Computer Science,2.9,0,Reviewed chapter 3
35,2025-01-20 03:00:00,Computer Science,1.2,2,Reviewed chapter 3
35,2025-01-21 07:00:00,Biology,1.9,5,Completed practice problems
35,2025-01-22 19:00:00,Chemistry,3.6,0,Summarized key points
35,2025-01-23 17:00:00,Biology,1.6,1,Summarized key points
35,2025-01-23 20:00:00,Physics,1.2,4,Watched tutorial videos
35,2025-01-24 05:00:00,Economics,0.7,4,Reviewed chapter 3
35,2025-01-25 17:00:00,Physics,2.6,5,Summarized key points
35,2025-01-27 00:00:00,Biology,2.1,5,Completed practice problems
35,2025-01-28 23:00:00,Physics,3.3,3,Completed practice problems
35,2025-01-30 04:00:00,Physics,2.0,2,Reviewed chapter 3
